,Positive,Negative,Neutral,Compound
jon snow,0.241,0.244,0.515,-0.0258
man,1.0,0.0,5.0,0.4404
gendry baratheon,2.0,1.811,1.189,-0.3479
sandor clegane,0.0,1.0,1.0,-0.9325
daenerys targaryen,1.0,1.184,4.816000000000001,-0.8495
davos,1.504,1.051,2.445,0.375
all,0.0,0.0,1.0,0.0
tyrion lannister,3.465,1.583,3.952,2.2853999999999997
sam,0.0,0.0,1.0,0.0
woman,0.0,0.0,1.0,0.0
jaime lannister,0.0,0.623,0.377,-0.765
bran stark,0.0,0.677,2.323,-0.2732
