Release Date,Season,Episode,Episode Title,Name,Sentence
2011-06-05,Season 1,Episode 8,The Pointy End,arya stark,Not today. Not today.
2011-06-05,Season 1,Episode 8,The Pointy End,arya stark,Needle.
2011-06-05,Season 1,Episode 8,The Pointy End,arya stark,What do you want?
2011-06-05,Season 1,Episode 8,The Pointy End,arya stark,Leave me be. My father's a lord. He'll reward you.
2011-06-05,Season 1,Episode 8,The Pointy End,arya stark,Stay away!
2011-06-12,Season 1,Episode 9,Baelor,arya stark,Could l have one? A lemon one or any of them.
2011-06-12,Season 1,Episode 9,Baelor,arya stark,How about a nice fat pigeon?
2011-06-12,Season 1,Episode 9,Baelor,arya stark,Do you have any stale ones from yesterday? Or any burnt ones?
2011-06-12,Season 1,Episode 9,Baelor,arya stark,"Hey, where's everyone going? What's happening?"
2011-06-12,Season 1,Episode 9,Baelor,arya stark,Who?
2011-06-12,Season 1,Episode 9,Baelor,arya stark,Let me go.
2011-06-19,Season 1,Episode 10,Fire and Blood,arya stark,l'm not a boy!
2011-06-19,Season 1,Episode 10,Fire and Blood,arya stark,Arry.
2011-06-19,Season 1,Episode 10,Fire and Blood,arya stark,You want it? l'll give it to you. l already killed one fat boy. l bet you never killed anyone. l bet you're a liar. But l'm not. l'm good at killing fat boys. l like killing fat boys.
2011-06-19,Season 1,Episode 10,Fire and Blood,arya stark,lt was a gift.
2011-06-19,Season 1,Episode 10,Fire and Blood,arya stark,Which are you?
2012-04-08,Season 2,Episode 2,The Night Lands,arya stark,What do you want?
2012-04-08,Season 2,Episode 2,The Night Lands,arya stark,I have friends.
2012-04-08,Season 2,Episode 2,The Night Lands,arya stark,You should have asked nicely.
2012-04-08,Season 2,Episode 2,The Night Lands,arya stark,They don't scare me.
2012-04-08,Season 2,Episode 2,The Night Lands,arya stark,What are gold cloaks doing this far from King's Landing?
2012-04-08,Season 2,Episode 2,The Night Lands,arya stark,They're looking for me.
2012-04-08,Season 2,Episode 2,The Night Lands,arya stark,"If you got within a mile of a battle, you'd fill your pants."
2012-04-08,Season 2,Episode 2,The Night Lands,arya stark,Liar.
2012-04-08,Season 2,Episode 2,The Night Lands,arya stark,So?
2012-04-08,Season 2,Episode 2,The Night Lands,arya stark,"Gendry's an armorer's apprentice. Hot Pie, tell Gendry what makes it a battle."
2012-04-08,Season 2,Episode 2,The Night Lands,arya stark,What do the gold cloaks want with you?
2012-04-08,Season 2,Episode 2,The Night Lands,arya stark,You're a liar.
2012-04-08,Season 2,Episode 2,The Night Lands,arya stark,Then I wouldn't get to insult anyone. .
2012-04-08,Season 2,Episode 2,The Night Lands,arya stark,No goodo s ever come? Who asked questions before?
2012-04-08,Season 2,Episode 2,The Night Lands,arya stark,Who asked questions?
2012-04-08,Season 2,Episode 2,The Night Lands,arya stark,Lord Stark.
2012-04-08,Season 2,Episode 2,The Night Lands,arya stark,What did they ask about?
2012-04-08,Season 2,Episode 2,The Night Lands,arya stark,Who's your mom?
2012-04-08,Season 2,Episode 2,The Night Lands,arya stark,And who was your father?
2012-04-08,Season 2,Episode 2,The Night Lands,arya stark,I'm not a girl!
2012-04-08,Season 2,Episode 2,The Night Lands,arya stark,"Stupider. Night's Watch doesn't take girls, everyone knows that."
2012-04-08,Season 2,Episode 2,The Night Lands,arya stark,I am not!
2012-04-08,Season 2,Episode 2,The Night Lands,arya stark,I don't need to take a piss… Lommy and Hot Pie can't know. No one can know.
2012-04-08,Season 2,Episode 2,The Night Lands,arya stark,My name's not Arry. It's Arya. Of House Stark. Yoren is taking me home to Winterfell.
2012-04-08,Season 2,Episode 2,The Night Lands,arya stark,He was never a traitor! Joffrey is a liar.
2012-04-08,Season 2,Episode 2,The Night Lands,arya stark,"No. I mean yes. My mother was a lady, and my sister -"
2012-04-08,Season 2,Episode 2,The Night Lands,arya stark,Do not call me milady.
2012-04-15,Season 2,Episode 3,What Is Dead May Never Die,arya stark,I can't sleep.
2012-04-15,Season 2,Episode 3,What Is Dead May Never Die,arya stark,I don't like the taste.
2012-04-15,Season 2,Episode 3,What Is Dead May Never Die,arya stark,How do you sleep?
2012-04-15,Season 2,Episode 3,What Is Dead May Never Die,arya stark,"But you've seen things, horrible things."
2012-04-15,Season 2,Episode 3,What Is Dead May Never Die,arya stark,How do you sleep when you... when you have those things in your head?
2012-04-15,Season 2,Episode 3,What Is Dead May Never Die,arya stark,"I close my eyes and I see them up there. All of them standing there. Joffrey, the Queen and... and my sister."
2012-04-15,Season 2,Episode 3,What Is Dead May Never Die,arya stark,Get up.
2012-04-15,Season 2,Episode 3,What Is Dead May Never Die,arya stark,"No, I'm not afraid."
2012-04-22,Season 2,Episode 4,Garden of Bones,arya stark,Dragonfire.
2012-04-22,Season 2,Episode 4,Garden of Bones,arya stark,Dead people.
2012-04-22,Season 2,Episode 4,Garden of Bones,arya stark,Does anyone live?
2012-04-22,Season 2,Episode 4,Garden of Bones,arya stark,Joffrey. Cersei. llyn Payne. The Hound. Joffrey. Cersei. llyn Payne. The Hound. Joffrey. Cersei. llyn Payne. The Hound.
2012-04-22,Season 2,Episode 4,Garden of Bones,arya stark,The Mountain. What are you doing?
2012-04-22,Season 2,Episode 4,Garden of Bones,arya stark,Joffrey. Cersei. llyn Payne. The Hound.
2012-04-22,Season 2,Episode 4,Garden of Bones,arya stark,Polliver. The Mountain.
2012-04-22,Season 2,Episode 4,Garden of Bones,arya stark,"Safer to travel, my lord."
2012-04-29,Season 2,Episode 5,The Ghost of Harrenhal,arya stark,"Maidenpool, my lord."
2012-04-29,Season 2,Episode 5,The Ghost of Harrenhal,arya stark,"House Mooton, my lord."
2012-04-29,Season 2,Episode 5,The Ghost of Harrenhal,arya stark,"Barrowton, my lord. House Dustin. Two crossed longaxes beneath a black crown."
2012-04-29,Season 2,Episode 5,The Ghost of Harrenhal,arya stark,They call him the Young Wolf.
2012-04-29,Season 2,Episode 5,The Ghost of Harrenhal,arya stark,They say he rides into battle on the back of a giant direwolf. They say he can turn into a wolf himself when he wants. They say he can't be killed.
2012-04-29,Season 2,Episode 5,The Ghost of Harrenhal,arya stark,"No, my lord. Anyone can be killed."
2012-04-29,Season 2,Episode 5,The Ghost of Harrenhal,arya stark,I was always a girl.
2012-04-29,Season 2,Episode 5,The Ghost of Harrenhal,arya stark,You're one of them now. I should have let you burn.
2012-04-29,Season 2,Episode 5,The Ghost of Harrenhal,arya stark,I didn't have a choice.
2012-04-29,Season 2,Episode 5,The Ghost of Harrenhal,arya stark,Three what?
2012-04-29,Season 2,Episode 5,The Ghost of Harrenhal,arya stark,I can name anyone and you'll kill him?
2012-04-29,Season 2,Episode 5,The Ghost of Harrenhal,arya stark,The one who tortures everyone.
2012-04-29,Season 2,Episode 5,The Ghost of Harrenhal,arya stark,I don't know his name. They call him the Tickler.
2012-04-29,Season 2,Episode 5,The Ghost of Harrenhal,arya stark,You should stand sideface.
2012-04-29,Season 2,Episode 5,The Ghost of Harrenhal,arya stark,Sideways.
2012-04-29,Season 2,Episode 5,The Ghost of Harrenhal,arya stark,Smaller target.
2012-04-29,Season 2,Episode 5,The Ghost of Harrenhal,arya stark,You're practicing for a fight. You should practice right.
2012-05-06,Season 2,Episode 6,The Old Gods and the New,arya stark,"Pardon, my lord."
2012-05-06,Season 2,Episode 6,The Old Gods and the New,arya stark,"My father, my lord."
2012-05-06,Season 2,Episode 6,The Old Gods and the New,arya stark,A stonemason.
2012-05-06,Season 2,Episode 6,The Old Gods and the New,arya stark,He taught himself.
2012-05-06,Season 2,Episode 6,The Old Gods and the New,arya stark,Loyalty.
2012-05-06,Season 2,Episode 6,The Old Gods and the New,arya stark,"Did... Forgive me, my lord. I shouldn't ask questions."
2012-05-06,Season 2,Episode 6,The Old Gods and the New,arya stark,"Did you know your father, my lord?"
2012-05-06,Season 2,Episode 6,The Old Gods and the New,arya stark,"I'll fetch more wood for the fire, my lord."
2012-05-06,Season 2,Episode 6,The Old Gods and the New,arya stark,"The armory, my lord."
2012-05-06,Season 2,Episode 6,The Old Gods and the New,arya stark,Lord Tywin sent me.
2012-05-06,Season 2,Episode 6,The Old Gods and the New,arya stark,Lord Tywin gave it to me.
2012-05-06,Season 2,Episode 6,The Old Gods and the New,arya stark,To take to the armory.
2012-05-06,Season 2,Episode 6,The Old Gods and the New,arya stark,Amory Lorch.
2012-05-06,Season 2,Episode 6,The Old Gods and the New,arya stark,Now!
2012-05-06,Season 2,Episode 6,The Old Gods and the New,arya stark,But he's going to tell Tywin. He's getting away. It has to be now.
2012-05-13,Season 2,Episode 7,A Man Without Honor,arya stark,"Yes, my lord."
2012-05-13,Season 2,Episode 7,A Man Without Honor,arya stark,I'll bring something else.
2012-05-13,Season 2,Episode 7,A Man Without Honor,arya stark,No.
2012-05-13,Season 2,Episode 7,A Man Without Honor,arya stark,I'll eat in the kitchen later.
2012-05-13,Season 2,Episode 7,A Man Without Honor,arya stark,I eat a lot. I just don't grow.
2012-05-13,Season 2,Episode 7,A Man Without Honor,arya stark,Have you ever lost before?
2012-05-13,Season 2,Episode 7,A Man Without Honor,arya stark,Dragons?
2012-05-13,Season 2,Episode 7,A Man Without Honor,arya stark,Aegon and his sisters.
2012-05-13,Season 2,Episode 7,A Man Without Honor,arya stark,"It wasn't just Aegon riding his dragon. It was Rhaenys and Visenya, too."
2012-05-13,Season 2,Episode 7,A Man Without Honor,arya stark,Rhaenys rode Meraxes. Visenya rode Vhagar.
2012-05-13,Season 2,Episode 7,A Man Without Honor,arya stark,Visenya Targaryen was a great warrior. She had a Valyrian steel sword she called Dark Sister.
2012-05-13,Season 2,Episode 7,A Man Without Honor,arya stark,Most girls are idiots.
2012-05-13,Season 2,Episode 7,A Man Without Honor,arya stark,From my father.
2012-05-13,Season 2,Episode 7,A Man Without Honor,arya stark,"Have you met many stonemasons, my lord?"
2012-05-13,Season 2,Episode 7,A Man Without Honor,arya stark,"My mother served Lady Dustin for many years, my lord. She taught me how to speak proper Properly."
2012-05-13,Season 2,Episode 7,A Man Without Honor,arya stark,Yes.
2012-05-20,Season 2,Episode 8,The Prince of Winterfell,arya stark,Where's Jaqen?
2012-05-20,Season 2,Episode 8,The Prince of Winterfell,arya stark,I need him now. Lord Tywin's marching tonight.
2012-05-20,Season 2,Episode 8,The Prince of Winterfell,arya stark,He's helping me.
2012-05-20,Season 2,Episode 8,The Prince of Winterfell,arya stark,Where?
2012-05-20,Season 2,Episode 8,The Prince of Winterfell,arya stark,I'm sorry. I'll-
2012-05-20,Season 2,Episode 8,The Prince of Winterfell,arya stark,Where were you?
2012-05-20,Season 2,Episode 8,The Prince of Winterfell,arya stark,"Tywin Lannister was right here, and now he's gone."
2012-05-20,Season 2,Episode 8,The Prince of Winterfell,arya stark,How long after I give you the name does it take you to kill someone?
2012-05-20,Season 2,Episode 8,The Prince of Winterfell,arya stark,He's taking his army to attack my brother. I need him dead right now.
2012-05-20,Season 2,Episode 8,The Prince of Winterfell,arya stark,You promised you'd help me.
2012-05-20,Season 2,Episode 8,The Prince of Winterfell,arya stark,And you'll kill them? Anybody?
2012-05-20,Season 2,Episode 8,The Prince of Winterfell,arya stark,All right. Jaqen H'ghar.
2012-05-20,Season 2,Episode 8,The Prince of Winterfell,arya stark,That's right.
2012-05-20,Season 2,Episode 8,The Prince of Winterfell,arya stark,I'm not joking. A man can go kill himself.
2012-05-20,Season 2,Episode 8,The Prince of Winterfell,arya stark,No.
2012-05-20,Season 2,Episode 8,The Prince of Winterfell,arya stark,I'll un-name you.
2012-05-20,Season 2,Episode 8,The Prince of Winterfell,arya stark,If you help me and my friends escape.
2012-05-20,Season 2,Episode 8,The Prince of Winterfell,arya stark,"Fine, Jaqen H'ghar."
2012-05-20,Season 2,Episode 8,The Prince of Winterfell,arya stark,A girl will obey.
2012-05-20,Season 2,Episode 8,The Prince of Winterfell,arya stark,Shut up. What did you bring?
2012-05-20,Season 2,Episode 8,The Prince of Winterfell,arya stark,"He didn't say. He just said, ""Walk through the gates."""
2012-05-20,Season 2,Episode 8,The Prince of Winterfell,arya stark,He didn't say anything about the guards.
2012-05-20,Season 2,Episode 8,The Prince of Winterfell,arya stark,We have to trust him.
2012-05-20,Season 2,Episode 8,The Prince of Winterfell,arya stark,Shut up. Stay here if you're afraid.
2012-06-03,Season 2,Episode 10,Valar Morghulis,arya stark,What are you doing here?
2012-06-03,Season 2,Episode 10,Valar Morghulis,arya stark,How did you know we'd come this way?
2012-06-03,Season 2,Episode 10,Valar Morghulis,arya stark,How did you kill those guards? Was it hard?
2012-06-03,Season 2,Episode 10,Valar Morghulis,arya stark,"Show me how. I want to be able to do it, too."
2012-06-03,Season 2,Episode 10,Valar Morghulis,arya stark,Where?
2012-06-03,Season 2,Episode 10,Valar Morghulis,arya stark,My dancing master was from Braavos.
2012-06-03,Season 2,Episode 10,Valar Morghulis,arya stark,"I want to. But I can't. I need to find my brother and mother. And my sister. I need to find her, too."
2012-06-03,Season 2,Episode 10,Valar Morghulis,arya stark,What is it?
2012-06-03,Season 2,Episode 10,Valar Morghulis,arya stark,Could it buy a horse?
2012-06-03,Season 2,Episode 10,Valar Morghulis,arya stark,Then what good is it?
2012-06-03,Season 2,Episode 10,Valar Morghulis,arya stark,Valar Morghulis.
2012-06-03,Season 2,Episode 10,Valar Morghulis,arya stark,"Please don't go, Jaqen."
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",arya stark,Would you please shut up about it?
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",arya stark,I'm not listening.
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",arya stark,Shut up.
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",arya stark,"Jaqen got us out of Harrenhal, so why are you complaining?"
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",arya stark,Where are we going?
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",arya stark,"If we were going north, we should have come to the Red Fork River by now."
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",arya stark,"It's a hundred feet wide. How could we have passed it? If we hit the Red Fork, we can follow it west to Riverrun. My mother grew up there. My grandfather, he's a lord. He'll protect us."
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",arya stark,Shh.
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",arya stark,Don't.
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",arya stark,You go on down the road. Just keep on singing so we know where you are. Leave us be and I won't kill you.
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",arya stark,What friends?
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",arya stark,Who are you?
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",arya stark,"No, who do you fight for?"
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",arya stark,I don't drink ale.
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",arya stark,We're not children.
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",arya stark,Gendry's a smith. He was apprenticed in the armory.
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",arya stark,Gendry stole us weapons.
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",arya stark,He knows how to use a sword and so do I.
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",arya stark,My brothers taught me.
2013-04-07,Season 3,Episode 2,"Dark Wings, Dark Words",arya stark,You'll free us?
2013-04-14,Season 3,Episode 3,Walk of Punishment,arya stark,Why are you helping him? He takes us prisoner and now he's our friend?
2013-04-14,Season 3,Episode 3,Walk of Punishment,arya stark,What am I?
2013-04-14,Season 3,Episode 3,Walk of Punishment,arya stark,"So I can walk away, then?"
2013-04-14,Season 3,Episode 3,Walk of Punishment,arya stark,You remember the last time you were here?
2013-04-14,Season 3,Episode 3,Walk of Punishment,arya stark,What are you doing? We're about to leave.
2013-04-14,Season 3,Episode 3,Walk of Punishment,arya stark,Winterfell.
2013-04-14,Season 3,Episode 3,Walk of Punishment,arya stark,I'm sure.
2013-04-14,Season 3,Episode 3,Walk of Punishment,arya stark,What is it?
2013-04-14,Season 3,Episode 3,Walk of Punishment,arya stark,That's the tail?
2013-04-14,Season 3,Episode 3,Walk of Punishment,arya stark,"Good-bye, Hot Pie."
2013-04-14,Season 3,Episode 3,Walk of Punishment,arya stark,"Hey, Hot Pie. It's really good."
2013-04-21,Season 3,Episode 4,And Now His Watch Is Ended,arya stark,You murdered Mycah. The butchers boy. My friend. He was twelve years old. He was unarmed. And you rode him down. You slung him over your horse like he was some deer.
2013-04-21,Season 3,Episode 4,And Now His Watch Is Ended,arya stark,That's a lie! I hit Joffrey. Mycah just ran away.
2013-04-28,Season 3,Episode 5,Kissed by Fire,arya stark,Kill him!
2013-04-28,Season 3,Episode 5,Kissed by Fire,arya stark,No! Let go of me! Let me go!
2013-04-28,Season 3,Episode 5,Kissed by Fire,arya stark,Burn in hell!
2013-04-28,Season 3,Episode 5,Kissed by Fire,arya stark,You can't let him go. He's a murderer. He's guilty.
2013-04-28,Season 3,Episode 5,Kissed by Fire,arya stark,You can't!
2013-04-28,Season 3,Episode 5,Kissed by Fire,arya stark,What are you doing?
2013-04-28,Season 3,Episode 5,Kissed by Fire,arya stark,Why?
2013-04-28,Season 3,Episode 5,Kissed by Fire,arya stark,"Have you lost your mind? When the Lannisters find this place, you think they'll spare the smiths? They'll cave your head in with your own helmet."
2013-04-28,Season 3,Episode 5,Kissed by Fire,arya stark,You don't have to do this.
2013-04-28,Season 3,Episode 5,Kissed by Fire,arya stark,"Robb needs good men, too. We're leaving tomorrow. And then you-"
2013-04-28,Season 3,Episode 5,Kissed by Fire,arya stark,You just said you were serving Lord Beric.
2013-04-28,Season 3,Episode 5,Kissed by Fire,arya stark,I can be your family.
2013-04-28,Season 3,Episode 5,Kissed by Fire,arya stark,Joffrey. Cersei. Ilyn Payne. Ser Meryn. The Hound. What are you going to do with me?
2013-04-28,Season 3,Episode 5,Kissed by Fire,arya stark,I'm a hostage and you're selling me.
2013-04-28,Season 3,Episode 5,Kissed by Fire,arya stark,But it is that way.
2013-04-28,Season 3,Episode 5,Kissed by Fire,arya stark,More is than isn't.
2013-04-28,Season 3,Episode 5,Kissed by Fire,arya stark,So why don't you?
2013-04-28,Season 3,Episode 5,Kissed by Fire,arya stark,No.
2013-04-28,Season 3,Episode 5,Kissed by Fire,arya stark,I thought he killed you.
2013-04-28,Season 3,Episode 5,Kissed by Fire,arya stark,But how?
2013-04-28,Season 3,Episode 5,Kissed by Fire,arya stark,Could you bring back a man without a head? Not six times. Just once.
2013-04-28,Season 3,Episode 5,Kissed by Fire,arya stark,I would. You're alive.
2013-05-05,Season 3,Episode 6,The Climb,arya stark,Joffrey. Cersei. Ilyn Payne.
2013-05-05,Season 3,Episode 6,The Climb,arya stark,"Face, tits, balls- I hit 'em right where I wanted to."
2013-05-05,Season 3,Episode 6,The Climb,arya stark,What?
2013-05-05,Season 3,Episode 6,The Climb,arya stark,But I have to aim.
2013-05-05,Season 3,Episode 6,The Climb,arya stark,Never aim?
2013-05-05,Season 3,Episode 6,The Climb,arya stark,There's someone out there.
2013-05-05,Season 3,Episode 6,The Climb,arya stark,I don't like that woman.
2013-05-05,Season 3,Episode 6,The Climb,arya stark,What does that have to do with anything?
2013-05-05,Season 3,Episode 6,The Climb,arya stark,What are you doing? Let go of him.
2013-05-05,Season 3,Episode 6,The Climb,arya stark,Tell them to stop. Come on. He wants to be one of you. He wants to join the Brotherhood. Stop them!
2013-05-05,Season 3,Episode 6,The Climb,arya stark,Did the Lord of Light tell you that or did she?
2013-05-05,Season 3,Episode 6,The Climb,arya stark,You're not doing this for your god. You're doing it for gold.
